st_cty,vac_rate,low,med,high,tot_hesi,Th1_Historic_Undervaccination,Th2_Sociodemographic_Barriers,Th3_Resource_constrained_Healthcare_System,Th4_Healthcare_Accessibility_Barriers,party,believe_in_god,relig_rank,religious_index
KS Graham County,63.9,0.2,0.15,0.09,0.44,0.736389685,0.369945877,0.581661891,0.319006686,0,0.66,19,0.55
KS Grant County,37.5,0.21,0.15,0.09,0.45,0.847819166,0.573065903,0.737981535,0.297994269,0,0.66,19,0.55
KS Gray County,33.9,0.21,0.15,0.09,0.45,0.731614136,0.268704234,0.398917542,0.259789876,0,0.66,19,0.55
KS Greeley County,42.5,0.2,0.15,0.09,0.44,0.887615409,0.288124801,0.151225724,0.093919134,0,0.66,19,0.55
KS Greenwood County,42.2,0.2,0.14,0.09,0.43,0.662527857,0.609360076,0.425342248,0.416109519,0,0.66,19,0.55
KS Hamilton County,30.9,0.21,0.15,0.09,0.45,0.913721745,0.701368991,0.671123846,0.406558421,0,0.66,19,0.55
KS Harper County,39.4,0.21,0.16,0.1,0.47,0.815027061,0.658707418,0.433301496,0.305635148,0,0.66,19,0.55
KS Harvey County,39.3,0.19,0.14,0.09,0.42,0.643744031,0.220630372,0.163323782,0.591531359,0,0.66,19,0.55
KS Haskell County,30.3,0.21,0.15,0.09,0.45,0.789239096,0.374403056,0.775230818,0.320916905,0,0.66,19,0.55
KS Hodgeman County,40.1,0.21,0.15,0.09,0.45,0.76631646,0.366125438,0.201846546,0.160776823,0,0.66,19,0.55
KS Jackson County,54.1,0.19,0.15,0.09,0.43,0.895574658,0.375676536,0.790194206,0.188475008,0,0.66,19,0.55
KS Jefferson County,47.1,0.22,0.16,0.1,0.48,0.699140401,0.016873607,0.840496657,0.134670487,0,0.66,19,0.55
KS Jewell County,39.8,0.2,0.15,0.09,0.44,0.842088507,0.539318688,0.681311684,0.433938236,0,0.66,19,0.55
KS Johnson County,68.1,0.15,0.12,0.07,0.34,0.627188793,0.032473734,0.35084368,0.081502706,1,0.66,19,0.55
KS Kearny County,41.9,0.21,0.15,0.09,0.45,0.865966253,0.725246737,0.289716651,0.290990131,0,0.66,19,0.55
KS Kingman County,39.3,0.21,0.16,0.1,0.47,0.730659026,0.144858325,0.782234957,0.124482649,0,0.66,19,0.55
KS Kiowa County,41.3,0.21,0.16,0.1,0.47,0.935689271,0.143903216,0.230818211,0.46800382,0,0.66,19,0.55
KS Labette County,40.9,0.23,0.17,0.1,0.5,0.841133397,0.41006049,0.126392869,0.655205349,0,0.66,19,0.55
KS Lane County,37.1,0.2,0.15,0.09,0.44,0.672397326,0.113976441,0.535498249,0.289398281,0,0.66,19,0.55
KS Leavenworth County,52.2,0.22,0.16,0.1,0.48,0.732250876,0.087870105,0.842088507,0.207577205,0,0.66,19,0.55
KS Lincoln County,38.6,0.2,0.15,0.09,0.44,0.757083731,0.387137854,0.914040115,0.282075772,0,0.66,19,0.55
KS Linn County,30.5,0.21,0.16,0.1,0.47,0.893346068,0.58643744,0.715377268,0.315504616,0,0.66,19,0.55
KS Logan County,40.6,0.2,0.15,0.09,0.44,0.852913085,0.298312639,0.485832537,0.149315505,0,0.66,19,0.55
KS Lyon County,47.6,0.2,0.14,0.09,0.43,0.70391595,0.429799427,0.555873926,0.616045845,0,0.66,19,0.55
KS Marion County,42.5,0.2,0.14,0.09,0.43,0.887615409,0.394460363,0.225724292,0.169372811,0,0.66,19,0.55
KS Marshall County,54.3,0.2,0.15,0.09,0.44,0.889843999,0.289398281,0.735434575,0.165552372,0,0.66,19,0.55
KS Meade County,38.3,0.21,0.15,0.09,0.45,0.750397962,0.290990131,0.53104107,0.337472143,0,0.66,19,0.55
KS Miami County,41.2,0.21,0.16,0.1,0.47,0.886660299,0.05953518,0.642788921,0.156956383,0,0.66,19,0.55
KS Mitchell County,46.2,0.2,0.15,0.09,0.44,0.815027061,0.201528176,0.673670805,0.170009551,0,0.66,19,0.55
KS Montgomery County,37.9,0.23,0.17,0.1,0.5,0.844317096,0.799745304,0.263291945,0.869468322,0,0.66,19,0.55
KS Morris County,48.7,0.2,0.14,0.09,0.43,0.841133397,0.374403056,0.732887615,0.4110156,0,0.66,19,0.55
KS Morton County,32.7,0.21,0.15,0.09,0.45,0.794969755,0.683540274,0.464183381,0.558102515,0,0.66,19,0.55
KS Nemaha County,44.5,0.2,0.15,0.09,0.44,0.908309456,0.073225088,0.282394142,0.17637695,0,0.66,19,0.55
KS Neosho County,22.3,0.23,0.17,0.1,0.5,0.754218402,0.729703916,0.405284941,0.737981535,0,0.66,19,0.55
KS Ness County,44.8,0.2,0.15,0.09,0.44,0.857370264,0.540592168,0.581343521,0.149633875,0,0.66,19,0.55
KS Norton County,41.8,0.2,0.15,0.09,0.44,0.849092646,0.369309137,0.758038841,0.242597899,0,0.66,19,0.55
KS Osage County,42.6,0.19,0.15,0.09,0.43,0.732887615,0.23654887,0.863419293,0.263928685,0,0.66,19,0.55
KS Osborne County,36.2,0.2,0.15,0.09,0.44,0.896529768,0.225405922,0.558739255,0.542820758,0,0.66,19,0.55
KS Ottawa County,34.1,0.2,0.15,0.09,0.44,0.660936008,0.327284304,0.722381407,0.1165234,0,0.66,19,0.55
KS Pawnee County,45.7,0.21,0.16,0.1,0.47,0.926138173,0.228589621,0.154091054,0.247055078,0,0.66,19,0.55
KS Phillips County,37.9,0.2,0.15,0.09,0.44,0.899076727,0.223495702,0.556510665,0.23750398,0,0.66,19,0.55
KS Pottawatomie County,33.8,0.23,0.16,0.09,0.48,0.94141993,0.045208532,0.441260745,0.093282394,0,0.66,19,0.55
KS Pratt County,42.2,0.21,0.16,0.1,0.47,0.846227316,0.210442534,0.160776823,0.222540592,0,0.66,19,0.55
KS Rawlins County,36.1,0.2,0.15,0.09,0.44,0.869149952,0.195160777,0.746259153,0.630054123,0,0.66,19,0.55
KS Reno County,42.6,0.21,0.15,0.1,0.46,0.924227953,0.35116205,0.625278574,0.664119707,0,0.66,19,0.55
KS Republic County,44,0.2,0.15,0.09,0.44,0.813116842,0.384909265,0.570837313,0.326965934,0,0.66,19,0.55
KS Rice County,37.3,0.21,0.15,0.1,0.46,0.964979306,0.390321554,0.76631646,0.23782235,0,0.66,19,0.55
KS Riley County,33.4,0.23,0.16,0.09,0.48,0.902897167,0.2362305,0.546959567,0.605539637,1,0.66,19,0.55
KS Rooks County,40.2,0.2,0.15,0.09,0.44,0.856733524,0.211716014,0.604266157,0.2944922,0,0.66,19,0.55
KS Rush County,43.3,0.21,0.16,0.1,0.47,0.870105062,0.346068131,0.451448583,0.096466094,0,0.66,19,0.55
KS Russell County,35.9,0.2,0.15,0.09,0.44,0.841133397,0.624641834,0.458771092,0.452722063,0,0.66,19,0.55
KS Saline County,41.7,0.2,0.15,0.09,0.44,0.663482967,0.338427252,0.211716014,0.658389048,0,0.66,19,0.55
KS Scott County,37.2,0.2,0.15,0.09,0.44,0.690862783,0.203438395,0.721744667,0.071314868,0,0.66,19,0.55
KS Sedgwick County,46.1,0.21,0.16,0.1,0.47,0.675262655,0.430436167,0.35211716,0.544730977,0,0.66,19,0.55
KS Seward County,44.1,0.21,0.15,0.09,0.45,0.833492518,0.614772365,0.501114295,0.782234957,0,0.66,19,0.55
KS Shawnee County,52.2,0.21,0.16,0.1,0.47,0.696275072,0.464820121,0.457179242,0.555873926,1,0.66,19,0.55
KS Sheridan County,31.1,0.2,0.15,0.09,0.44,0.891754218,0.078000637,0.493155046,0.366762178,0,0.66,19,0.55
KS Sherman County,35.5,0.2,0.15,0.09,0.44,0.876472461,0.093282394,0.515122572,0.220630372,0,0.66,19,0.55
KS Smith County,39.7,0.2,0.15,0.09,0.44,0.906717606,0.153772684,0.313276027,0.247373448,0,0.66,19,0.55
KS Stafford County,37.8,0.21,0.16,0.1,0.47,0.895256288,0.573702642,0.517669532,0.261381726,0,0.66,19,0.55
KS Stanton County,40.3,0.21,0.15,0.09,0.45,0.812480102,0.749124483,0.710920089,0.399235912,0,0.66,19,0.55
KS Stevens County,27.2,0.21,0.15,0.09,0.45,0.871696912,0.750079592,0.811843362,0.599490608,0,0.66,19,0.55
KS Sumner County,35.4,0.21,0.16,0.1,0.47,0.783190067,0.268067494,0.674625915,0.275390003,0,0.66,19,0.55
KS Thomas County,35.7,0.2,0.15,0.09,0.44,0.949379179,0.135307227,0.539318688,0.23527539,0,0.66,19,0.55
KS Trego County,32.9,0.2,0.15,0.09,0.44,0.886341929,0.004457179,0.557465775,0.144858325,0,0.66,19,0.55
KS Wabaunsee County,39.4,0.19,0.15,0.09,0.43,0.791149316,0.133397007,0.860872334,0.098057943,0,0.66,19,0.55
KS Wallace County,30.4,0.2,0.15,0.09,0.44,0.899076727,0.35211716,0.70837313,0.156956383,0,0.66,19,0.55
KS Washington County,44,0.2,0.15,0.09,0.44,0.893346068,0.567971983,0.628780643,0.125756129,0,0.66,19,0.55
KS Wichita County,41.1,0.2,0.15,0.09,0.44,0.831900669,0.340337472,0.400509392,0.383317415,0,0.66,19,0.55
KS Wilson County,35.2,0.2,0.14,0.09,0.43,0.819802611,0.660617638,0.418019739,0.495065266,0,0.66,19,0.55
KS Woodson County,35.9,0.2,0.14,0.09,0.43,0.793696275,0.64660936,0.794014645,0.725883477,0,0.66,19,0.55
KS Wyandotte County,44.2,0.23,0.16,0.1,0.49,0.737026425,0.836039478,0.534543139,0.82617001,1,0.66,19,0.55
KY Adair County,31.4,0.27,0.21,0.14,0.62,0.17605858,0.725883477,0.47309774,0.533588029,0,0.75,13,0.63
KY Allen County,34.2,0.26,0.21,0.14,0.61,0.067812798,0.572429163,0.909582935,0.432346387,0,0.75,13,0.63
KY Anderson County,53.2,0.23,0.18,0.11,0.52,0.020375677,0.173193251,0.450493473,0.083094556,0,0.75,13,0.63
KY Ballard County,27.3,0.23,0.18,0.12,0.53,0.010506208,0.455905762,0.730340656,0.696911812,0,0.75,13,0.63
KY Barren County,38,0.26,0.21,0.14,0.61,0.012416428,0.571792423,0.154091054,0.394141993,0,0.75,13,0.63
KY Bath County,43.7,0.27,0.21,0.14,0.62,0.143584846,0.64851958,0.607131487,0.599808978,0,0.75,13,0.63
KY Bell County,37.7,0.29,0.22,0.15,0.66,0.141356256,0.903852276,0.283985992,0.660299268,0,0.75,13,0.63
KY Boone County,59.7,0.19,0.15,0.1,0.44,0.018147087,0.037249284,0.567971983,0.018783827,0,0.75,13,0.63
KY Bourbon County,49.8,0.24,0.19,0.12,0.55,0.055714741,0.639286851,0.215218083,0.343202802,0,0.75,13,0.63
KY Boyd County,41.9,0.25,0.2,0.13,0.58,0.031836995,0.329512894,0.346068131,0.504616364,0,0.75,13,0.63
KY Boyle County,52.9,0.24,0.19,0.13,0.56,0.042024833,0.488061127,0.182107609,0.408468641,0,0.75,13,0.63
KY Bracken County,38.4,0.27,0.21,0.14,0.62,0.095829354,0.548233047,0.552053486,0.283030882,0,0.75,13,0.63
KY Breathitt County,38.8,0.28,0.22,0.15,0.65,0.203438395,0.926456543,0.358484559,0.641197071,0,0.75,13,0.63
KY Breckinridge County,35.5,0.25,0.2,0.13,0.58,0.165234002,0.831263929,0.869468322,0.501751035,0,0.75,13,0.63
KY Bullitt County,41.1,0.22,0.18,0.11,0.51,0.014326648,0.097739573,0.893027698,0.030245145,0,0.75,13,0.63
KY Butler County,37.5,0.26,0.21,0.14,0.61,0.043298313,0.830945559,0.93823623,0.519261382,0,0.75,13,0.63
KY Caldwell County,41.8,0.25,0.2,0.13,0.58,0.109200891,0.554282076,0.217128303,0.7055078,0,0.75,13,0.63
KY Calloway County,40.4,0.23,0.18,0.12,0.53,0.018465457,0.453995543,0.545367717,0.205985355,0,0.75,13,0.63
KY Campbell County,58.5,0.21,0.17,0.11,0.49,0.012734798,0.05635148,0.685768863,0.252467367,0,0.75,13,0.63
KY Carlisle County,31.2,0.23,0.18,0.12,0.53,0.016236867,0.23750398,0.569563833,0.191658707,0,0.75,13,0.63
KY Carroll County,42.5,0.21,0.17,0.11,0.49,0.054759631,0.935370901,0.453677173,0.783508437,0,0.75,13,0.63
KY Carter County,37.2,0.25,0.2,0.13,0.58,0.070359758,0.901623687,0.717605858,0.53104107,0,0.75,13,0.63
KY Casey County,28.9,0.27,0.21,0.14,0.62,0.159821713,0.893664438,0.367717287,0.657752308,0,0.75,13,0.63
KY Christian County,26.7,0.27,0.2,0.14,0.61,0.183381089,0.662846227,0.334606813,0.750716332,0,0.75,13,0.63
KY Clark County,50,0.24,0.19,0.12,0.55,0.033747214,0.361349889,0.249602038,0.390003184,0,0.75,13,0.63
KY Clay County,34,0.28,0.22,0.15,0.65,0.241006049,0.948105699,0.362623368,0.76345113,0,0.75,13,0.63
KY Clinton County,29.4,0.27,0.21,0.14,0.62,0.156956383,0.88506845,0.599808978,0.752308182,0,0.75,13,0.63
KY Crittenden County,31.1,0.25,0.2,0.13,0.58,0.165870742,0.757402101,0.507800064,0.720471188,0,0.75,13,0.63
KY Cumberland County,33.5,0.27,0.21,0.14,0.62,0.180197389,0.791149316,0.443489335,0.811524992,0,0.75,13,0.63
KY Daviess County,46.2,0.22,0.17,0.11,0.5,0.021330786,0.288443171,0.138172557,0.275390003,0,0.75,13,0.63
KY Edmonson County,31.9,0.26,0.21,0.14,0.61,0.015600127,0.507481694,0.657752308,0.124482649,0,0.75,13,0.63
KY Elliott County,27.9,0.25,0.2,0.13,0.58,0.164915632,0.875198981,0.897166507,0.304361668,0,0.75,13,0.63
KY Estill County,41.4,0.24,0.18,0.12,0.54,0.149952245,0.816618911,0.278573703,0.625915314,0,0.75,13,0.63
KY Fayette County,65.9,0.2,0.15,0.1,0.45,0.011461318,0.231773321,0.101878383,0.445717924,1,0.75,13,0.63
KY Fleming County,39.6,0.27,0.21,0.14,0.62,0.137217447,0.597580388,0.804202483,0.674625915,0,0.75,13,0.63
KY Floyd County,44.7,0.28,0.21,0.14,0.63,0.160458453,0.845908946,0.344157911,0.5889844,0,0.75,13,0.63
KY Franklin County,66.9,0.23,0.18,0.11,0.52,0.016873607,0.2944922,0.398280802,0.617000955,0,0.75,13,0.63
KY Fulton County,46.4,0.23,0.18,0.12,0.53,0.104743712,0.904170646,0.76281439,0.658707418,0,0.75,13,0.63
KY Gallatin County,34.1,0.21,0.17,0.11,0.49,0.022604266,0.70614454,0.368354027,0.499204075,0,0.75,13,0.63
KY Garrard County,41.1,0.24,0.19,0.13,0.56,0.074498567,0.283030882,0.743712194,0.188156638,0,0.75,13,0.63
KY Grant County,42.4,0.21,0.17,0.11,0.49,0.019738937,0.516396052,0.659980898,0.160458453,0,0.75,13,0.63
KY Graves County,36.1,0.23,0.18,0.12,0.53,0.017191977,0.798153454,0.849411016,0.5858007,0,0.75,13,0.63
KY Grayson County,41.2,0.25,0.2,0.13,0.58,0.127666348,0.8220312,0.798153454,0.361986628,0,0.75,13,0.63
KY Green County,34.7,0.27,0.21,0.14,0.62,0.137217447,0.794969755,0.290035021,0.487106017,0,0.75,13,0.63
KY Greenup County,39.8,0.25,0.2,0.13,0.58,0.05762496,0.302769819,0.744348933,0.192613817,0,0.75,13,0.63
KY Hancock County,49.7,0.22,0.17,0.11,0.5,0.027379815,0.181789239,0.76217765,0.034702324,0,0.75,13,0.63
KY Hardin County,53.4,0.25,0.19,0.13,0.57,0.065265839,0.372174467,0.262973575,0.281439032,0,0.75,13,0.63
KY Harlan County,36.1,0.29,0.22,0.15,0.66,0.193887297,0.907354346,0.432346387,0.693728112,0,0.75,13,0.63
KY Harrison County,41.6,0.24,0.19,0.12,0.55,0.047118752,0.618274435,0.377905126,0.556510665,0,0.75,13,0.63
KY Hart County,29.7,0.26,0.21,0.14,0.61,0.097421203,0.897166507,0.771410379,0.745304043,0,0.75,13,0.63
KY Henderson County,41.7,0.24,0.19,0.13,0.56,0.011461318,0.502706145,0.463228271,0.41451767,0,0.75,13,0.63
KY Henry County,47.9,0.21,0.17,0.11,0.49,0.022285896,0.41451767,0.557147405,0.189111748,0,0.75,13,0.63
KY Hickman County,30.3,0.23,0.18,0.12,0.53,0.072906718,0.682903534,0.815027061,0.46991404,0,0.75,13,0.63
KY Hopkins County,42.6,0.25,0.2,0.13,0.58,0.010187838,0.579114932,0.135307227,0.541865648,0,0.75,13,0.63
KY Jackson County,27.7,0.28,0.22,0.15,0.65,0.103788602,0.856733524,0.584845591,0.46991404,0,0.75,13,0.63
KY Jefferson County,60.2,0.21,0.16,0.1,0.47,0.016555237,0.338745622,0.283667622,0.427889207,1,0.75,13,0.63
KY Jessamine County,50,0.24,0.19,0.13,0.56,0.025469596,0.221267112,0.078000637,0.171601401,0,0.75,13,0.63
KY Johnson County,38.5,0.28,0.21,0.14,0.63,0.154409424,0.754218402,0.368990767,0.618592805,0,0.75,13,0.63
KY Kenton County,56.4,0.2,0.16,0.1,0.46,0.013371538,0.078637377,0.263610315,0.366443808,0,0.75,13,0.63
KY Knott County,38.4,0.28,0.22,0.15,0.65,0.152817574,0.815982171,0.641197071,0.714740528,0,0.75,13,0.63
KY Knox County,29,0.29,0.22,0.15,0.66,0.196115887,0.877427571,0.218720153,0.659025788,0,0.75,13,0.63
KY Larue County,35.8,0.24,0.19,0.13,0.56,0.079910856,0.637058262,0.301496339,0.072269978,0,0.75,13,0.63
KY Laurel County,33,0.28,0.22,0.15,0.65,0.124801019,0.607768227,0.385546004,0.603947787,0,0.75,13,0.63
KY Lawrence County,37.2,0.25,0.2,0.13,0.58,0.097739573,0.865329513,0.365807068,0.693091372,0,0.75,13,0.63
KY Lee County,40,0.28,0.22,0.15,0.65,0.227316141,0.860235594,0.564151544,0.58866603,0,0.75,13,0.63
KY Leslie County,43.2,0.28,0.22,0.15,0.65,0.189748488,0.865966253,0.330468004,0.635466412,0,0.75,13,0.63
KY Letcher County,42.6,0.28,0.22,0.15,0.65,0.166189112,0.88061127,0.400191022,0.518624642,0,0.75,13,0.63
KY Lewis County,26.9,0.27,0.21,0.14,0.62,0.11843362,0.88188475,0.493155046,0.597580388,0,0.75,13,0.63
KY Lincoln County,34.3,0.24,0.19,0.13,0.56,0.138809296,0.88315823,0.41133397,0.509710283,0,0.75,13,0.63
KY Livingston County,40.8,0.25,0.2,0.13,0.58,0.021330786,0.593123209,0.438713785,0.074816937,0,0.75,13,0.63
KY Logan County,42.2,0.26,0.21,0.14,0.61,0.021967526,0.775549188,0.792741165,0.673989175,0,0.75,13,0.63
KY Lyon County,51.9,0.27,0.2,0.14,0.61,0.049347342,0.511938873,0.518943012,0.05889844,0,0.75,13,0.63
KY Madison County,43.6,0.24,0.18,0.12,0.54,0.070359758,0.242279529,0.288443171,0.201846546,0,0.75,13,0.63
KY Magoffin County,37.9,0.28,0.21,0.14,0.63,0.141674626,0.838268067,0.340337472,0.574976122,0,0.75,13,0.63
KY Marion County,43.4,0.24,0.19,0.13,0.56,0.110474371,0.814071952,0.069723018,0.53167781,0,0.75,13,0.63
KY Marshall County,45.4,0.23,0.18,0.12,0.53,0.012098058,0.184336199,0.758993951,0.184654569,0,0.75,13,0.63
KY Martin County,42.7,0.28,0.21,0.14,0.63,0.159184973,0.793696275,0.598217128,0.676536135,0,0.75,13,0.63
KY Mason County,43,0.27,0.21,0.14,0.62,0.099649793,0.684495384,0.184654569,0.733842725,0,0.75,13,0.63
KY Meade County,35.7,0.25,0.2,0.13,0.58,0.054759631,0.161413563,0.903852276,0.05985355,0,0.75,13,0.63
KY Menifee County,37.1,0.27,0.21,0.14,0.62,0.153454314,0.808978032,0.579751671,0.433301496,0,0.75,13,0.63
KY Mercer County,48.3,0.23,0.18,0.11,0.52,0.092008914,0.390958294,0.907035976,0.446991404,0,0.75,13,0.63
KY Metcalfe County,31.2,0.26,0.21,0.14,0.61,0.047437122,0.801973894,0.7055078,0.081184336,0,0.75,13,0.63
KY Monroe County,36.6,0.26,0.21,0.14,0.61,0.031836995,0.845590576,0.632601082,0.750397962,0,0.75,13,0.63
KY Montgomery County,41.3,0.27,0.21,0.14,0.62,0.05889844,0.440305635,0.11556829,0.419293219,0,0.75,13,0.63
KY Morgan County,40,0.27,0.21,0.14,0.62,0.185291309,0.786373766,0.256924546,0.416746259,0,0.75,13,0.63
KY Muhlenberg County,43,0.25,0.2,0.13,0.58,0.066857689,0.613498886,0.452722063,0.343202802,0,0.75,13,0.63
KY Nelson County,50.3,0.24,0.19,0.13,0.56,0.044890162,0.150907354,0.165870742,0.260744986,0,0.75,13,0.63
KY Nicholas County,43.8,0.24,0.19,0.12,0.55,0.065265839,0.911174785,0.553326966,0.817892391,0,0.75,13,0.63
KY Ohio County,32.9,0.24,0.19,0.13,0.56,0.040751353,0.788920726,0.593759949,0.141037886,0,0.75,13,0.63
KY Oldham County,53.2,0.21,0.17,0.11,0.49,0.018783827,0.00222859,0.678764725,0.013371538,0,0.75,13,0.63
KY Owen County,32.2,0.21,0.17,0.11,0.49,0.026424706,0.629099013,0.445081184,0.092645654,0,0.75,13,0.63
KY Owsley County,34.9,0.28,0.22,0.15,0.65,0.186883158,0.844953836,0.326329195,0.564788284,0,0.75,13,0.63
KY Pendleton County,38.1,0.21,0.17,0.11,0.49,0.017191977,0.504934734,0.833492518,0.085959885,0,0.75,13,0.63
KY Perry County,49.4,0.28,0.22,0.15,0.65,0.17382999,0.721426297,0.329831264,0.642470551,0,0.75,13,0.63
KY Pike County,42.1,0.28,0.21,0.14,0.63,0.158548233,0.738299904,0.330468004,0.640241961,0,0.75,13,0.63
KY Powell County,44.3,0.24,0.18,0.12,0.54,0.107609042,0.807386183,0.214581344,0.5858007,0,0.75,13,0.63
KY Pulaski County,41.5,0.26,0.21,0.14,0.61,0.125119389,0.654886979,0.132123528,0.565425024,0,0.75,13,0.63
KY Robertson County,31.9,0.27,0.21,0.14,0.62,0.090735435,0.839859917,0.872652022,0.300541229,0,0.75,13,0.63
